2018-10-08 02:47:13.221 [restartedMain] INFO  com.ant.webPage.WebPageApplication -Starting WebPageApplication on DESKTOP-3HSGT6Q with PID 14692 (D:\Billing\IdeaProjects\cloudComputingPower\webPage\out\production\classes started by 13402 in D:\Billing\IdeaProjects\cloudComputingPower)
2018-10-08 02:47:20.905 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/login/login],methods=[POST]}" onto public com.ant.webPage.util.Result com.ant.webPage.controller.LoginController.login(java.lang.String,java.lang.String)
2018-10-08 02:47:20.905 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/login/sendCode],methods=[POST]}" onto public com.ant.webPage.util.Result com.ant.webPage.controller.LoginController.sendCode(java.lang.String,java.lang.Integer) throws com.aliyuncs.exceptions.ClientException
2018-10-08 02:47:20.905 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/login/registerNoCode],methods=[POST]}" onto public com.ant.webPage.util.Result com.ant.webPage.controller.LoginController.registerNoCode(java.lang.String,java.lang.String,java.lang.String)
2018-10-08 02:47:20.905 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/login/resetPassNoCode],methods=[POST]}" onto public com.ant.webPage.util.Result com.ant.webPage.controller.LoginController.resetPassNoCode(java.lang.String,java.lang.String,java.lang.String)
2018-10-08 02:47:20.905 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/login/resetPass],methods=[POST]}" onto public com.ant.webPage.util.Result com.ant.webPage.controller.LoginController.resetPass(java.lang.String,java.lang.String,java.lang.String,java.lang.String)
2018-10-08 02:47:20.921 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/miner/findList],methods=[GET]}" onto public com.ant.webPage.util.Result com.ant.webPage.controller.MinerProductController.list()
2018-10-08 02:47:20.921 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/miner/findOne/{productId}],methods=[GET]}" onto public com.ant.webPage.util.Result com.ant.webPage.controller.MinerProductController.info(java.lang.Integer) throws java.lang.Exception
2018-10-08 02:47:20.921 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/order/add]}" onto public com.ant.webPage.util.Result com.ant.webPage.controller.OrderController.add(com.ant.entity.User,java.lang.Integer,java.math.BigDecimal,java.math.BigDecimal,java.math.BigDecimal)
2018-10-08 02:47:20.921 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/order/findOne],methods=[POST]}" onto public com.ant.webPage.util.Result com.ant.webPage.controller.OrderController.findOrder(com.ant.entity.User,java.lang.Integer)
2018-10-08 02:47:20.921 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/order/profit],methods=[POST]}" onto public com.ant.webPage.util.Result com.ant.webPage.controller.OrderController.profit(java.math.BigDecimal,java.math.BigDecimal,java.math.BigDecimal)
2018-10-08 02:47:20.921 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/order/actualReceipts],methods=[POST]}" onto public com.ant.webPage.util.Result com.ant.webPage.controller.OrderController.profit(java.math.BigDecimal,java.math.BigDecimal)
2018-10-08 02:47:20.921 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/orderRecord/my]}" onto public com.ant.webPage.util.Result com.ant.webPage.controller.OrderRecordController.record(com.ant.entity.User)
2018-10-08 02:47:20.921 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/presentRecord/my]}" onto public com.ant.webPage.util.Result com.ant.webPage.controller.PresentRecordController.record(com.ant.entity.User)
2018-10-08 02:47:20.921 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/putForward/add]}" onto public com.ant.webPage.util.Result com.ant.webPage.controller.PutForwardController.add(com.ant.entity.User,java.lang.Integer,java.math.BigDecimal,java.math.BigDecimal)
2018-10-08 02:47:20.921 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/totices/findOne/{toticesId}]}" onto public com.ant.webPage.util.Result com.ant.webPage.controller.ToticesController.info(java.lang.Integer)
2018-10-08 02:47:20.921 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/totices/findList],methods=[GET]}" onto public com.ant.webPage.util.Result com.ant.webPage.controller.ToticesController.findList()
2018-10-08 02:47:20.921 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/user/detailed]}" onto private com.ant.webPage.util.Result com.ant.webPage.controller.UserController.detailed(com.ant.entity.User)
2018-10-08 02:47:20.921 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/user/my]}" onto public com.ant.webPage.util.Result com.ant.webPage.controller.UserController.my(com.ant.entity.User)
2018-10-08 02:47:20.921 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/user/revenueRecord]}" onto public com.ant.webPage.util.Result com.ant.webPage.controller.UserController.revenueRecord(com.ant.entity.User)
2018-10-08 02:47:20.921 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/error]}" onto public org.springframework.http.ResponseEntity<java.util.Map<java.lang.String, java.lang.Object>> org.springframework.boot.autoconfigure.web.servlet.error.BasicErrorController.error(javax.servlet.http.HttpServletRequest)
2018-10-08 02:47:20.921 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/error],produces=[text/html]}" onto public org.springframework.web.servlet.ModelAndView org.springframework.boot.autoconfigure.web.servlet.error.BasicErrorController.errorHtml(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)
2018-10-08 02:47:20.986 [restartedMain] INFO  o.s.w.s.h.SimpleUrlHandlerMapping -Mapped URL path [/webjars/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2018-10-08 02:47:20.986 [restartedMain] INFO  o.s.w.s.h.SimpleUrlHandlerMapping -Mapped URL path [/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2018-10-08 02:47:21.065 [restartedMain] INFO  o.s.w.s.h.SimpleUrlHandlerMapping -Mapped URL path [/**/favicon.ico] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2018-10-08 02:47:21.111 [restartedMain] INFO  o.s.b.a.w.s.WelcomePageHandlerMapping -Adding welcome page: class path resource [static/index.html]
2018-10-08 02:47:21.736 [restartedMain] WARN  o.s.b.d.a.OptionalLiveReloadServer -Unable to start LiveReload server
2018-10-08 02:47:21.814 [restartedMain] INFO  o.s.j.e.a.AnnotationMBeanExporter -Registering beans for JMX exposure on startup
2018-10-08 02:47:21.814 [restartedMain] INFO  o.s.j.e.a.AnnotationMBeanExporter -Bean with name 'dataSource' has been autodetected for JMX exposure
2018-10-08 02:47:21.814 [restartedMain] INFO  o.s.j.e.a.AnnotationMBeanExporter -Located MBean 'dataSource': registering with JMX server as MBean [com.alibaba.druid.pool:name=dataSource,type=DruidDataSource]
2018-10-08 02:47:21.861 [restartedMain] INFO  o.s.b.w.e.tomcat.TomcatWebServer -Tomcat started on port(s): 8082 (http) with context path ''
2018-10-08 02:47:21.861 [restartedMain] INFO  com.ant.webPage.WebPageApplication -Started WebPageApplication in 9.657 seconds (JVM running for 10.327)
2018-10-08 02:47:57.362 [http-nio-8082-exec-1] INFO  o.a.tomcat.util.http.parser.Cookie -A cookie header was received [1538920015; JSESSIONID=47846b18-f87d-4aa0-b3cf-32f77a47f4df; Hm_lpvt_ac60c3773958d997a64b55feababb4a1=1538937808] that contained an invalid cookie. That cookie will be ignored.Note: further occurrences of this error will be logged at DEBUG level.
2018-10-08 02:47:57.372 [http-nio-8082-exec-1] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] -Initializing Spring FrameworkServlet 'dispatcherServlet'
2018-10-08 02:47:57.373 [http-nio-8082-exec-1] INFO  o.s.web.servlet.DispatcherServlet -FrameworkServlet 'dispatcherServlet': initialization started
2018-10-08 02:47:57.397 [http-nio-8082-exec-1] INFO  o.s.web.servlet.DispatcherServlet -FrameworkServlet 'dispatcherServlet': initialization completed in 23 ms
2018-10-08 02:47:57.426 [http-nio-8082-exec-1] INFO  c.a.w.interceptor.LogInterceptor -70云算-***********************
2018-10-08 02:47:57.427 [http-nio-8082-exec-1] INFO  c.a.w.interceptor.LogInterceptor -70云算-2018-10-08 02:47:57
2018-10-08 02:47:57.427 [http-nio-8082-exec-1] INFO  c.a.w.interceptor.LogInterceptor -70云算-/index.html
2018-10-08 02:47:57.676 [http-nio-8082-exec-4] INFO  c.a.w.interceptor.LogInterceptor -70云算-***********************
2018-10-08 02:47:57.677 [http-nio-8082-exec-4] INFO  c.a.w.interceptor.LogInterceptor -70云算-2018-10-08 02:47:57
2018-10-08 02:47:57.677 [http-nio-8082-exec-4] INFO  c.a.w.interceptor.LogInterceptor -70云算-/js/template-native.js
2018-10-08 02:47:57.677 [http-nio-8082-exec-3] INFO  c.a.w.interceptor.LogInterceptor -70云算-***********************
2018-10-08 02:47:57.677 [http-nio-8082-exec-3] INFO  c.a.w.interceptor.LogInterceptor -70云算-2018-10-08 02:47:57
2018-10-08 02:47:57.678 [http-nio-8082-exec-3] INFO  c.a.w.interceptor.LogInterceptor -70云算-/css/style.css
2018-10-08 02:47:57.678 [http-nio-8082-exec-6] INFO  c.a.w.interceptor.LogInterceptor -70云算-***********************
2018-10-08 02:47:57.679 [http-nio-8082-exec-6] INFO  c.a.w.interceptor.LogInterceptor -70云算-2018-10-08 02:47:57
2018-10-08 02:47:57.679 [http-nio-8082-exec-6] INFO  c.a.w.interceptor.LogInterceptor -70云算-/js/jquery-1.7.1.min.js
2018-10-08 02:47:57.680 [http-nio-8082-exec-2] INFO  c.a.w.interceptor.LogInterceptor -70云算-***********************
2018-10-08 02:47:57.681 [http-nio-8082-exec-2] INFO  c.a.w.interceptor.LogInterceptor -70云算-2018-10-08 02:47:57
2018-10-08 02:47:57.682 [http-nio-8082-exec-2] INFO  c.a.w.interceptor.LogInterceptor -70云算-/js/app.js
2018-10-08 02:47:57.682 [http-nio-8082-exec-7] INFO  c.a.w.interceptor.LogInterceptor -70云算-***********************
2018-10-08 02:47:57.682 [http-nio-8082-exec-7] INFO  c.a.w.interceptor.LogInterceptor -70云算-2018-10-08 02:47:57
2018-10-08 02:47:57.682 [http-nio-8082-exec-7] INFO  c.a.w.interceptor.LogInterceptor -70云算-/js/vue.min.js
2018-10-08 02:47:57.688 [http-nio-8082-exec-8] INFO  c.a.w.interceptor.LogInterceptor -70云算-***********************
2018-10-08 02:47:57.688 [http-nio-8082-exec-8] INFO  c.a.w.interceptor.LogInterceptor -70云算-2018-10-08 02:47:57
2018-10-08 02:47:57.689 [http-nio-8082-exec-8] INFO  c.a.w.interceptor.LogInterceptor -70云算-/css/animate.css
2018-10-08 02:47:57.693 [http-nio-8082-exec-5] INFO  c.a.w.interceptor.LogInterceptor -70云算-***********************
2018-10-08 02:47:57.693 [http-nio-8082-exec-5] INFO  c.a.w.interceptor.LogInterceptor -70云算-2018-10-08 02:47:57
2018-10-08 02:47:57.693 [http-nio-8082-exec-5] INFO  c.a.w.interceptor.LogInterceptor -70云算-/js/owl-carousel/owl.carousel.css
2018-10-08 02:47:57.726 [http-nio-8082-exec-3] INFO  c.a.w.interceptor.LogInterceptor -70云算-***********************
2018-10-08 02:47:57.726 [http-nio-8082-exec-3] INFO  c.a.w.interceptor.LogInterceptor -70云算-2018-10-08 02:47:57
2018-10-08 02:47:57.726 [http-nio-8082-exec-3] INFO  c.a.w.interceptor.LogInterceptor -70云算-/js/owl-carousel/owl.theme.css
2018-10-08 02:47:57.734 [http-nio-8082-exec-5] INFO  c.a.w.interceptor.LogInterceptor -70云算-***********************
2018-10-08 02:47:57.734 [http-nio-8082-exec-5] INFO  c.a.w.interceptor.LogInterceptor -70云算-2018-10-08 02:47:57
2018-10-08 02:47:57.735 [http-nio-8082-exec-5] INFO  c.a.w.interceptor.LogInterceptor -70云算-/js/wow.min.js
2018-10-08 02:47:57.754 [http-nio-8082-exec-9] INFO  c.a.w.interceptor.LogInterceptor -70云算-***********************
2018-10-08 02:47:57.754 [http-nio-8082-exec-10] INFO  c.a.w.interceptor.LogInterceptor -70云算-***********************
2018-10-08 02:47:57.755 [http-nio-8082-exec-10] INFO  c.a.w.interceptor.LogInterceptor -70云算-2018-10-08 02:47:57
2018-10-08 02:47:57.755 [http-nio-8082-exec-10] INFO  c.a.w.interceptor.LogInterceptor -70云算-/images/2.jpg
2018-10-08 02:47:57.755 [http-nio-8082-exec-9] INFO  c.a.w.interceptor.LogInterceptor -70云算-2018-10-08 02:47:57
2018-10-08 02:47:57.755 [http-nio-8082-exec-9] INFO  c.a.w.interceptor.LogInterceptor -70云算-/images/1.jpg
2018-10-08 02:47:57.836 [http-nio-8082-exec-13] INFO  c.a.w.interceptor.LogInterceptor -70云算-***********************
2018-10-08 02:47:57.836 [http-nio-8082-exec-13] INFO  c.a.w.interceptor.LogInterceptor -70云算-2018-10-08 02:47:57
2018-10-08 02:47:57.836 [http-nio-8082-exec-13] INFO  c.a.w.interceptor.LogInterceptor -70云算-/js/owl-carousel/owl.carousel.js
2018-10-08 02:47:57.836 [http-nio-8082-exec-12] INFO  c.a.w.interceptor.LogInterceptor -70云算-***********************
2018-10-08 02:47:57.837 [http-nio-8082-exec-12] INFO  c.a.w.interceptor.LogInterceptor -70云算-2018-10-08 02:47:57
2018-10-08 02:47:57.837 [http-nio-8082-exec-12] INFO  c.a.w.interceptor.LogInterceptor -70云算-/js/owl-carousel/one.js
2018-10-08 02:47:57.836 [http-nio-8082-exec-11] INFO  c.a.w.interceptor.LogInterceptor -70云算-***********************
2018-10-08 02:47:57.838 [http-nio-8082-exec-11] INFO  c.a.w.interceptor.LogInterceptor -70云算-2018-10-08 02:47:57
2018-10-08 02:47:57.838 [http-nio-8082-exec-11] INFO  c.a.w.interceptor.LogInterceptor -70云算-/js/run.js
2018-10-08 02:47:57.839 [http-nio-8082-exec-14] INFO  c.a.w.interceptor.LogInterceptor -70云算-***********************
2018-10-08 02:47:57.839 [http-nio-8082-exec-14] INFO  c.a.w.interceptor.LogInterceptor -70云算-2018-10-08 02:47:57
2018-10-08 02:47:57.839 [http-nio-8082-exec-14] INFO  c.a.w.interceptor.LogInterceptor -70云算-/js/modules/index.js
2018-10-08 02:47:57.840 [http-nio-8082-exec-16] INFO  c.a.w.interceptor.LogInterceptor -70云算-***********************
2018-10-08 02:47:57.840 [http-nio-8082-exec-15] INFO  c.a.w.interceptor.LogInterceptor -70云算-***********************
2018-10-08 02:47:57.840 [http-nio-8082-exec-16] INFO  c.a.w.interceptor.LogInterceptor -70云算-2018-10-08 02:47:57
2018-10-08 02:47:57.840 [http-nio-8082-exec-16] INFO  c.a.w.interceptor.LogInterceptor -70云算-/js/pubu/blocksit.min.js
2018-10-08 02:47:57.840 [http-nio-8082-exec-15] INFO  c.a.w.interceptor.LogInterceptor -70云算-2018-10-08 02:47:57
2018-10-08 02:47:57.840 [http-nio-8082-exec-15] INFO  c.a.w.interceptor.LogInterceptor -70云算-/js/pubu/jquery.lazyload.min.js
2018-10-08 02:47:57.858 [http-nio-8082-exec-17] INFO  c.a.w.interceptor.LogInterceptor -70云算-***********************
2018-10-08 02:47:57.859 [http-nio-8082-exec-17] INFO  c.a.w.interceptor.LogInterceptor -70云算-2018-10-08 02:47:57
2018-10-08 02:47:57.859 [http-nio-8082-exec-17] INFO  c.a.w.interceptor.LogInterceptor -70云算-/images/adv_1.png
2018-10-08 02:47:57.874 [http-nio-8082-exec-18] INFO  c.a.w.interceptor.LogInterceptor -70云算-***********************
2018-10-08 02:47:57.874 [http-nio-8082-exec-18] INFO  c.a.w.interceptor.LogInterceptor -70云算-2018-10-08 02:47:57
2018-10-08 02:47:57.874 [http-nio-8082-exec-18] INFO  c.a.w.interceptor.LogInterceptor -70云算-/images/adv_2.png
2018-10-08 02:47:57.877 [http-nio-8082-exec-19] INFO  c.a.w.interceptor.LogInterceptor -70云算-***********************
2018-10-08 02:47:57.877 [http-nio-8082-exec-19] INFO  c.a.w.interceptor.LogInterceptor -70云算-2018-10-08 02:47:57
2018-10-08 02:47:57.877 [http-nio-8082-exec-19] INFO  c.a.w.interceptor.LogInterceptor -70云算-/images/adv_3.png
2018-10-08 02:47:57.887 [http-nio-8082-exec-12] INFO  c.a.w.interceptor.LogInterceptor -70云算-***********************
2018-10-08 02:47:57.888 [http-nio-8082-exec-12] INFO  c.a.w.interceptor.LogInterceptor -70云算-2018-10-08 02:47:57
2018-10-08 02:47:57.888 [http-nio-8082-exec-12] INFO  c.a.w.interceptor.LogInterceptor -70云算-/images/wx.png
2018-10-08 02:47:57.936 [http-nio-8082-exec-22] INFO  c.a.w.interceptor.LogInterceptor -70云算-***********************
2018-10-08 02:47:57.937 [http-nio-8082-exec-22] INFO  c.a.w.interceptor.LogInterceptor -70云算-2018-10-08 02:47:57
2018-10-08 02:47:57.937 [http-nio-8082-exec-22] INFO  c.a.w.interceptor.LogInterceptor -70云算-/cloud/findFirst
2018-10-08 02:47:57.972 [http-nio-8082-exec-23] INFO  c.a.w.interceptor.LogInterceptor -70云算-***********************
2018-10-08 02:47:57.972 [http-nio-8082-exec-21] INFO  c.a.w.interceptor.LogInterceptor -70云算-***********************
2018-10-08 02:47:57.973 [http-nio-8082-exec-23] INFO  c.a.w.interceptor.LogInterceptor -70云算-2018-10-08 02:47:57
2018-10-08 02:47:57.973 [http-nio-8082-exec-21] INFO  c.a.w.interceptor.LogInterceptor -70云算-2018-10-08 02:47:57
2018-10-08 02:47:57.973 [http-nio-8082-exec-23] INFO  c.a.w.interceptor.LogInterceptor -70云算-/images/icon_05.png
2018-10-08 02:47:57.973 [http-nio-8082-exec-21] INFO  c.a.w.interceptor.LogInterceptor -70云算-/images/icon_03.png
2018-10-08 02:47:57.972 [http-nio-8082-exec-20] INFO  c.a.w.interceptor.LogInterceptor -70云算-***********************
2018-10-08 02:47:57.973 [http-nio-8082-exec-24] INFO  c.a.w.interceptor.LogInterceptor -70云算-***********************
2018-10-08 02:47:57.974 [http-nio-8082-exec-20] INFO  c.a.w.interceptor.LogInterceptor -70云算-2018-10-08 02:47:57
2018-10-08 02:47:57.974 [http-nio-8082-exec-24] INFO  c.a.w.interceptor.LogInterceptor -70云算-2018-10-08 02:47:57
2018-10-08 02:47:57.974 [http-nio-8082-exec-20] INFO  c.a.w.interceptor.LogInterceptor -70云算-/images/icon_02.png
2018-10-08 02:47:57.974 [http-nio-8082-exec-24] INFO  c.a.w.interceptor.LogInterceptor -70云算-/images/icon_01.png
2018-10-08 02:47:58.058 [http-nio-8082-exec-25] INFO  c.a.w.interceptor.LogInterceptor -70云算-***********************
